procedureID,State,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments
313 - CHEST PAIN,IA,1049,11488.42,3349.64,2253.16
313 - CHEST PAIN,ID,126,11325.81,3609.07,2522.56
313 - CHEST PAIN,IL,7615,16882.20,4010.53,2915.52
313 - CHEST PAIN,IN,3590,12973.58,3595.83,2532.53
313 - CHEST PAIN,KS,851,17517.16,3384.88,2253.45
313 - CHEST PAIN,KY,3193,12582.02,3517.89,2519.14
313 - CHEST PAIN,LA,1600,14415.65,3607.56,2450.20
313 - CHEST PAIN,MA,4376,9194.69,4234.09,3324.28
313 - CHEST PAIN,MD,3932,5639.48,5353.81,4409.23
313 - CHEST PAIN,ME,518,10090.17,3623.46,2650.45
313 - CHEST PAIN,MI,5603,11829.19,3940.04,2999.05
313 - CHEST PAIN,MN,1677,13227.39,4073.99,2948.97
313 - CHEST PAIN,MO,3548,14492.28,3532.49,2506.89
313 - CHEST PAIN,MS,1413,16928.16,3376.76,2416.69
313 - CHEST PAIN,MT,127,10363.63,3705.30,2489.06
313 - CHEST PAIN,NC,5410,12536.50,3783.71,2789.82
313 - CHEST PAIN,ND,138,8521.88,3839.75,2642.46
313 - CHEST PAIN,NE,634,14408.07,4120.14,2535.63
313 - CHEST PAIN,NH,356,15024.60,3869.67,2872.25
313 - CHEST PAIN,NJ,4600,32926.66,4274.91,3198.81
313 - CHEST PAIN,NM,483,14716.92,4123.01,2960.22
313 - CHEST PAIN,NV,1073,29405.94,3992.84,3052.59
313 - CHEST PAIN,NY,12901,14100.73,5124.88,4123.99
313 - CHEST PAIN,OH,6361,13535.12,3609.51,2663.93
313 - CHEST PAIN,OK,2257,11902.53,3352.03,2379.75
313 - CHEST PAIN,OR,537,11269.15,4159.46,2928.79
313 - CHEST PAIN,PA,5080,21355.45,3865.61,2927.65
313 - CHEST PAIN,RI,272,16107.12,4404.14,3426.75
313 - CHEST PAIN,SC,2080,16946.48,3557.41,2408.28
313 - CHEST PAIN,SD,311,12424.32,3911.46,2851.42
313 - CHEST PAIN,TN,3025,14642.24,3348.14,2353.94
313 - CHEST PAIN,TX,8308,20866.16,3679.35,2599.58
313 - CHEST PAIN,UT,232,11233.44,3994.60,2528.09
313 - CHEST PAIN,VA,3964,13268.43,3508.10,2419.52
313 - CHEST PAIN,VT,71,10671.55,4807.46,3892.48
313 - CHEST PAIN,WA,1755,16895.83,4005.06,2838.66
313 - CHEST PAIN,WI,1390,12533.55,3798.73,2720.65
313 - CHEST PAIN,WV,1613,10521.30,3456.02,2549.72
313 - CHEST PAIN,WY,126,11986.13,4948.12,3694.48
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,AK,42,54962.93,19687.00,18178.67
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,AL,912,42653.94,11235.45,9644.87
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,AR,570,35055.64,11171.22,9874.79
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,AZ,985,52756.60,13705.84,12353.46
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,CA,4547,85810.86,17109.80,16110.54
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,CO,436,54389.50,13378.88,11709.09
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,CT,569,44801.41,15619.67,14536.17
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,DC,294,54924.42,17257.25,15752.96
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,DE,181,32422.85,14121.30,12397.13
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,FL,4418,58089.49,12068.36,10890.91
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,GA,1926,37173.84,12279.62,10945.10
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,HI,125,40194.94,16271.53,15078.98
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,IA,406,33662.49,11576.27,10360.53
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,ID,139,28415.04,12360.72,10021.24
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,IL,2948,48110.95,13995.72,12385.56
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,IN,1366,37210.57,12228.10,10667.69
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,KS,431,41939.70,11592.68,9842.20
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,KY,897,33460.33,11857.59,10582.03
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,LA,1150,40213.07,11935.78,10722.82
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MA,1108,31840.62,15450.42,14405.31
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MD,1378,19003.54,17891.39,16679.34
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,ME,212,34365.07,15395.47,13380.72
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MI,2634,31829.56,13906.58,12808.15
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MN,695,40397.56,14708.54,13438.34
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MO,1516,41035.92,12071.05,10920.49
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MS,744,39233.97,12226.85,10630.02
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MT,71,22370.72,11148.27,10045.17
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NC,2078,32156.48,13442.37,12501.52
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,ND,117,24829.68,12330.84,10832.33
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NE,286,35579.97,12128.93,11160.92
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NH,199,35629.89,13520.45,12020.68
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NJ,1879,85374.27,14401.81,13371.86
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NM,226,31141.09,13662.72,12230.55
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NV,419,85939.24,13983.89,11960.16
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NY,3361,45275.32,17181.00,16007.24
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,OH,2979,41593.89,12657.74,11502.16
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,OK,668,44176.91,12864.19,11593.48
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,OR,279,34120.23,14027.46,12908.72
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,PA,2319,60277.59,13512.88,12285.46
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,RI,114,48075.29,15944.51,14805.75
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,SC,1001,47476.25,12754.19,11175.41
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,SD,104,32258.76,13896.28,10969.93
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,TN,1500,39851.98,11617.45,10385.33
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,TX,4554,52410.79,12711.52,11162.75
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,UT,153,33600.43,13962.69,10672.83
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,VA,1509,39099.85,12648.80,11136.81
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,VT,60,24130.62,15284.37,14055.92
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,WA,794,42206.05,13763.47,12390.83
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,WI,837,36401.67,13430.09,11923.34
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,WV,365,25737.67,11433.36,10428.43
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,WY,38,34468.11,14117.47,13511.97
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,AK,28,19857.71,10261.18,9268.82
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,AL,537,23443.08,5921.49,4814.93
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,AR,336,16320.95,5699.88,4944.36
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,AZ,438,26765.64,6837.24,5682.56
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,CA,1676,47407.45,8737.87,7855.29
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,CO,330,29786.26,6804.02,5443.11
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,CT,322,21249.29,8002.31,6741.77
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,DC,110,31112.48,9409.63,8164.97
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,DE,107,19651.61,7311.07,6164.24
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,FL,2176,30326.99,6258.62,5310.69
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,GA,733,20230.82,6378.42,5255.67
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,HI,45,23195.11,9472.09,6530.53
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,IA,261,18186.93,6656.21,5156.64
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,ID,64,17564.86,6554.52,5262.39
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,IL,1408,24540.86,7108.98,5950.98
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,IN,723,20245.81,6420.31,5181.41
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,KS,226,24963.47,6408.69,5148.40
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,KY,492,17520.98,6056.80,5295.59
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,LA,429,25038.00,6428.66,5239.76
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MA,789,17841.55,7972.28,7080.53
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MD,713,9771.84,9214.43,8300.55
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,ME,134,15022.87,6534.29,5281.18
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MI,1087,17196.36,7175.00,6181.99
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MN,460,21136.70,7534.42,6123.11
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MO,660,21161.81,6251.33,5254.55
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MS,333,20282.88,5857.79,4954.10
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MT,58,16544.97,6455.02,5201.07
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NC,927,18207.42,6848.21,5913.64
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,ND,60,10927.68,6084.65,5185.97
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NE,183,22251.36,6497.78,5512.61
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NH,127,17200.96,6466.31,5622.57
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NJ,897,47492.98,7258.97,6531.11
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NM,108,19207.46,6839.39,5995.15
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NV,183,37800.18,6658.36,5765.86
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NY,1586,25377.08,8907.51,7841.18
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,OH,1187,22055.65,6424.34,5579.59
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,OK,387,23340.78,6342.18,5501.08
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,OR,144,19314.05,7754.22,6161.23
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,PA,1224,31966.38,6832.56,5870.76
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,RI,69,31919.43,8910.68,7327.39
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,SC,418,24094.39,6446.89,5446.36
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,SD,55,19564.58,6692.38,5552.40
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,TN,710,19833.22,5903.88,5013.32
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,TX,1818,28048.77,6543.43,5481.35
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,UT,99,19429.18,7134.53,5719.96
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,VA,710,21486.26,6871.30,5576.89
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,VT,40,13520.18,16180.98,7073.58
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,WA,397,23721.22,7178.61,5927.28
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,WI,396,19933.79,6977.70,5724.95
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,WV,262,12068.03,5922.98,4939.33
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,WY,28,17478.68,8416.79,7052.50
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,AK,62,154047.74,62856.74,56245.50
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,AL,869,129894.70,31104.67,29124.77
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,AR,536,99334.39,31315.05,29468.57
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,AZ,742,144087.37,37464.40,35364.50
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,CA,3123,251500.43,49385.13,47536.56
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,CO,514,128884.15,35511.84,32654.08
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,CT,560,111538.80,42050.32,39882.51
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,DC,154,156646.81,50568.34,47968.40
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,DE,164,89922.87,39758.34,37702.63
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,FL,3283,167425.09,34233.41,31859.09
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,GA,1187,120524.60,35942.66,33571.96
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,HI,97,120669.10,50011.22,46773.98
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,IA,476,86652.21,31912.04,30126.08
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ID,155,77804.67,34291.27,30602.74
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,IL,2153,131169.88,38393.26,34990.19
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,IN,1162,101359.47,35105.03,32210.50
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,KS,510,122146.96,33980.10,31911.42
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,KY,918,92604.00,33421.21,31817.38
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,LA,689,117274.24,33517.93,31348.36
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MA,974,86123.48,41186.07,39771.38
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MD,891,47556.04,44752.49,43075.00
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ME,220,74026.73,35452.29,32933.67
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI,1668,87404.00,36547.52,35149.10
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MN,721,107066.05,41642.45,37837.99
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MO,1135,111886.30,34294.64,32379.09
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MS,580,127082.05,34770.51,32680.59
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MT,148,81167.02,34858.22,33484.06
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC,1477,91884.05,36742.85,34928.90
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ND,176,59486.23,32392.94,31102.88
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NE,377,121573.07,37640.60,35675.94
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NH,228,94378.93,38247.59,36427.83
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ,1643,208664.20,38391.30,36820.14
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NM,215,107556.06,39565.32,37497.57
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NV,325,217999.43,40658.43,36275.58
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY,2465,121633.64,46612.20,43734.14
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH,1827,107448.73,34596.77,32063.99
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OK,697,120598.99,34504.01,32480.40
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OR,338,110095.58,46814.22,42690.53
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA,1986,146692.45,35257.66,32716.04
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,RI,146,98108.38,40447.81,38805.95
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SC,754,148454.81,40045.67,36924.71
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SD,212,110861.83,38735.87,36658.14
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN,1099,108782.27,32811.97,29946.27
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX,3138,146564.47,35694.20,32942.87
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,UT,215,84030.97,36519.07,31882.96
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA,1112,122430.04,36407.89,33454.57
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VT,55,73160.75,45225.65,44017.16
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WA,713,127066.29,41374.89,39311.08
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI,764,100762.28,37550.68,35423.32
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WV,366,79906.72,33055.27,31898.02
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WY,61,99209.08,49611.16,40036.23
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AK,95,76830.97,29733.60,28540.48
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL,1129,64634.05,15266.16,13184.06
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AR,803,50141.33,15369.71,13767.90
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AZ,1134,69871.06,18098.01,16115.68
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA,3894,121855.08,23175.32,21300.42
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO,775,70356.95,17247.85,15347.41
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CT,845,55622.03,20471.59,18691.63
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,DC,171,68130.75,22020.91,20448.49
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,DE,259,42814.94,18749.29,16757.37
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL,4064,86328.56,16326.49,14327.39
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA,1633,56540.00,16562.74,14643.75
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,HI,131,54909.06,24201.73,19809.82
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA,648,44705.44,15855.28,14161.29
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ID,229,43854.88,17137.66,15385.75
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL,2610,67350.25,18681.50,16270.58
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IN,1409,54908.55,16804.83,14554.52
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,KS,706,58645.88,16135.45,14103.50
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,KY,1132,47888.50,16744.00,14798.51
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,LA,860,63567.23,16631.29,14660.65
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MA,1490,47297.57,20603.13,19060.73
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MD,1222,25655.49,24175.43,22260.62
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ME,338,41904.52,18099.17,15684.69
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MI,1957,45459.27,18357.76,16901.15
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MN,1140,49323.63,19464.47,16855.71
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MO,1559,52334.30,15901.78,14318.74
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MS,724,59510.73,15898.27,14319.08
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MT,214,36501.32,16691.64,14665.28
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NC,2031,47742.55,18131.96,16089.93
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ND,179,29832.92,16418.93,14757.70
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NE,479,58076.84,17011.75,15232.74
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NH,285,52177.12,18316.74,17102.93
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NJ,1811,105390.89,18772.19,16918.93
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NM,276,56904.04,19544.78,17624.24
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NV,405,87881.49,17531.08,15033.42
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NY,2888,59291.17,21881.57,19934.57
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OH,2096,53299.48,16608.29,14726.87
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OK,826,53110.60,15992.09,14356.14
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OR,505,49313.72,19038.20,16828.40
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,PA,2460,77104.52,17600.74,15842.88
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,RI,205,44593.94,18585.37,17076.70
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,SC,992,73036.12,17640.78,15891.15
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,SD,314,55613.35,17853.51,15879.71
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,TN,1380,56395.84,15976.89,13649.57
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,TX,3954,69615.73,16949.72,15050.47
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,UT,329,41889.27,17623.71,14237.00
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,VA,1538,57593.12,17239.48,14986.96
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,VT,107,37950.61,23142.04,20872.40
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WA,1052,62382.84,19296.23,17066.88
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WI,1157,51054.94,18077.60,15904.89
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WV,416,41354.15,16056.63,14490.43
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WY,88,51756.11,22075.85,20125.35
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AK,22,27129.05,13958.00,13040.55
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AL,628,26491.38,7478.17,6444.57
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AR,332,22177.38,7416.69,6598.82
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AZ,692,30619.24,8984.87,8088.93
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CA,2411,57759.73,10841.66,10048.05
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CO,369,31348.40,8043.07,7175.56
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CT,533,28236.22,10469.53,9747.15
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,DC,93,32336.67,11655.37,10780.00
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,DE,160,23047.91,9243.85,8598.93
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,FL,3151,38175.59,7944.08,7158.86
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,GA,843,25596.21,8011.08,7207.00
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,HI,37,22798.46,14080.05,10204.11
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IA,373,19499.72,7880.87,7142.52
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ID,83,18579.70,7956.90,7234.01
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IL,2142,27188.13,8685.01,7786.77
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IN,988,22558.27,7863.41,7117.44
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,KS,341,25728.51,7684.06,6898.14
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,KY,594,20239.90,7830.60,7052.75
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,LA,443,24377.63,7716.40,6854.06
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MA,1274,17150.68,9637.40,8940.52
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MD,874,11332.75,10723.79,10055.91
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ME,221,17512.90,8242.42,7685.09
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MI,1424,20179.47,8984.72,8313.38
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MN,633,22305.91,8741.28,7855.61
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MO,1080,24539.66,7735.73,6997.76
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MS,352,22477.51,7494.16,6708.99
